model,prompt_id,ring,animal,vehicle,sample,has_svg,rendered,attempts,feat_animal,feat_vehicle,feat_facing,feat_elements,animal_rating__openai__gpt-5.6-luna,vehicle_rating__openai__gpt-5.6-luna,action_rating__openai__gpt-5.6-luna,animal_rating,vehicle_rating,action_rating,overall
x-ai/grok-4.5,antelope-scooter,1,antelope,scooter,0,True,True,1,deer,scooter,right,['shadow'],4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,antelope-scooter,1,antelope,scooter,1,True,True,1,antelope,scooter,right,[],5,5,4,5.0,5.0,4.0,4.666666666666667
x-ai/grok-4.5,antelope-scooter,1,antelope,scooter,2,True,True,1,deer,scooter,right,"['sky', 'grass', 'motion line', 'dust']",5,5,3,5.0,5.0,3.0,4.333333333333333
x-ai/grok-4.5,antelope-skateboard,1,antelope,skateboard,0,True,True,1,antelope,skateboard,right,"['sky', 'ground', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,antelope-skateboard,1,antelope,skateboard,1,True,True,1,antelope,skateboard,right,[],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,antelope-skateboard,1,antelope,skateboard,2,True,True,1,deer,skateboard,right,['motion line'],5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,antelope-unicycle,1,antelope,unicycle,0,True,True,1,antelope,unicycle,right,"['circle', 'line']",5,3,3,5.0,3.0,3.0,3.6666666666666665
x-ai/grok-4.5,antelope-unicycle,1,antelope,unicycle,1,True,True,1,antelope,unicycle,left,"['circle', 'line']",5,3,5,5.0,3.0,5.0,4.333333333333333
x-ai/grok-4.5,antelope-unicycle,1,antelope,unicycle,2,True,True,1,antelope,unicycle,left,['circle'],4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,cat-bicycle,1,cat,bicycle,0,True,True,1,cat,bicycle,right,['shadow'],4,4,3,4.0,4.0,3.0,3.6666666666666665
x-ai/grok-4.5,cat-bicycle,1,cat,bicycle,1,True,True,1,cat,bicycle,left,['shadow'],5,5,3,5.0,5.0,3.0,4.333333333333333
x-ai/grok-4.5,cat-bicycle,1,cat,bicycle,2,True,True,1,cat,bicycle,right,"['ground', 'sky', 'motion line']",4,4,4,4.0,4.0,4.0,4.0
x-ai/grok-4.5,cat-boat,1,cat,boat,0,True,True,1,cat,sailboat,ambiguous,"['sun', 'sky', 'water', 'sail', 'mast']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,cat-boat,1,cat,boat,1,True,True,1,cat,sailboat,left,"['water', 'sail', 'flag', 'mast']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,cat-boat,1,cat,boat,2,True,True,1,cat,sailboat,ambiguous,"['mast', 'sail', 'flag', 'water']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,cat-plane,1,cat,plane,0,True,True,1,cat,airplane,right,['cloud'],5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,cat-plane,1,cat,plane,1,True,True,1,cat,airplane,ambiguous,"['cloud', 'sky']",5,2,5,5.0,2.0,5.0,4.0
x-ai/grok-4.5,cat-plane,1,cat,plane,2,True,True,1,cat,airplane,right,"['cloud', 'heart']",5,5,3,5.0,5.0,3.0,4.333333333333333
x-ai/grok-4.5,cat-scooter,1,cat,scooter,0,True,True,1,cat,scooter,ambiguous,['motion line'],4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,cat-scooter,1,cat,scooter,1,True,True,1,cat,scooter,ambiguous,"['circle', 'line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,cat-scooter,1,cat,scooter,2,True,True,1,cat,scooter,right,[],3,5,3,3.0,5.0,3.0,3.6666666666666665
x-ai/grok-4.5,cat-skateboard,1,cat,skateboard,0,True,True,1,cat,skateboard,ambiguous,[],5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,cat-skateboard,1,cat,skateboard,1,True,True,1,cat,skateboard,ambiguous,"['sky', 'ground']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,cat-skateboard,1,cat,skateboard,2,True,True,1,cat,skateboard,ambiguous,"['sky', 'ground', 'motion line']",3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,cat-unicycle,1,cat,unicycle,0,True,True,1,cat,unicycle,ambiguous,[],5,5,3,5.0,5.0,3.0,4.333333333333333
x-ai/grok-4.5,cat-unicycle,1,cat,unicycle,1,True,True,1,cat,unicycle,ambiguous,[],4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,cat-unicycle,1,cat,unicycle,2,True,True,1,cat,unicycle,ambiguous,[],4,4,4,4.0,4.0,4.0,4.0
x-ai/grok-4.5,flamingo-bicycle,1,flamingo,bicycle,0,True,True,1,flamingo,bicycle,right,['ground'],3,4,3,3.0,4.0,3.0,3.3333333333333335
x-ai/grok-4.5,flamingo-bicycle,1,flamingo,bicycle,1,True,True,1,flamingo,bicycle,left,['ground'],4,4,3,4.0,4.0,3.0,3.6666666666666665
x-ai/grok-4.5,flamingo-bicycle,1,flamingo,bicycle,2,True,True,1,flamingo,bicycle,right,['ground'],4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,flamingo-boat,1,flamingo,boat,0,True,True,1,flamingo,sailboat,left,"['sun', 'water', 'bubble']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-boat,1,flamingo,boat,1,True,True,1,flamingo,sailboat,left,"['sun', 'sky', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-boat,1,flamingo,boat,2,True,True,1,flamingo,boat,left,"['sun', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-plane,1,flamingo,plane,0,True,True,1,flamingo,airplane,left,"['cloud', 'sun', 'sky', 'ground']",4,5,2,4.0,5.0,2.0,3.6666666666666665
x-ai/grok-4.5,flamingo-plane,1,flamingo,plane,1,True,True,1,flamingo,airplane,right,[],4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,flamingo-plane,1,flamingo,plane,2,True,True,1,flamingo,airplane,right,"['cloud', 'sky']",4,3,4,4.0,3.0,4.0,3.6666666666666665
x-ai/grok-4.5,flamingo-scooter,1,flamingo,scooter,0,True,True,1,flamingo,scooter,right,"['sky', 'ground', 'line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,flamingo-scooter,1,flamingo,scooter,1,True,True,1,flamingo,scooter,right,"['circle', 'motion line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,flamingo-scooter,1,flamingo,scooter,2,True,True,1,flamingo,scooter,right,['motion line'],3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,flamingo-skateboard,1,flamingo,skateboard,0,True,True,1,flamingo,skateboard,left,"['sky', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-skateboard,1,flamingo,skateboard,1,True,True,1,ostrich,skateboard,left,"['sky', 'grass', 'motion line']",4,5,2,4.0,5.0,2.0,3.6666666666666665
x-ai/grok-4.5,flamingo-skateboard,1,flamingo,skateboard,2,True,True,1,flamingo,skateboard,left,"['sky', 'grass', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-unicycle,1,flamingo,unicycle,0,True,True,1,flamingo,unicycle,right,[],4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,flamingo-unicycle,1,flamingo,unicycle,1,True,True,1,flamingo,unicycle,right,['shadow'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,flamingo-unicycle,1,flamingo,unicycle,2,True,True,1,flamingo,unicycle,left,['circle'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,heron-bicycle,1,heron,bicycle,0,True,True,1,bird,bicycle,left,"['motion line', 'ground']",5,4,3,5.0,4.0,3.0,4.0
x-ai/grok-4.5,heron-bicycle,1,heron,bicycle,1,True,True,1,ostrich,bicycle,right,"['sun', 'grass', 'sky']",5,3,3,5.0,3.0,3.0,3.6666666666666665
x-ai/grok-4.5,heron-bicycle,1,heron,bicycle,2,True,True,1,ostrich,bicycle,right,"['shadow', 'ground']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,heron-boat,1,heron,boat,0,True,True,1,heron,boat,left,"['sky', 'water']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,heron-boat,1,heron,boat,1,True,True,1,bird,sailboat,right,"['water', 'sky', 'mast', 'sail', 'shadow']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,heron-boat,1,heron,boat,2,True,True,1,heron,sailboat,left,"['cloud', 'water', 'sky', 'sail']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,heron-plane,1,heron,plane,0,True,True,1,heron,airplane,right,['cloud'],5,3,5,5.0,3.0,5.0,4.333333333333333
x-ai/grok-4.5,heron-plane,1,heron,plane,1,True,True,1,heron,plane,right,"['cloud', 'sky', 'grass']",5,4,4,5.0,4.0,4.0,4.333333333333333
x-ai/grok-4.5,heron-plane,1,heron,plane,2,True,True,1,bird,airplane,right,"['cloud', 'runway']",5,3,5,5.0,3.0,5.0,4.333333333333333
x-ai/grok-4.5,heron-scooter,1,heron,scooter,0,True,True,1,stork,scooter,right,['line'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,heron-scooter,1,heron,scooter,1,True,True,1,bird,scooter,right,['ground'],4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,heron-scooter,1,heron,scooter,2,True,True,1,bird,scooter,right,[],5,5,4,5.0,5.0,4.0,4.666666666666667
x-ai/grok-4.5,heron-skateboard,1,heron,skateboard,0,True,True,1,bird,skateboard,right,[],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,heron-skateboard,1,heron,skateboard,1,True,True,1,stork,skateboard,left,"['sky', 'grass', 'motion line']",3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,heron-skateboard,1,heron,skateboard,2,True,True,1,bird,skateboard,right,"['shadow', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,heron-unicycle,1,heron,unicycle,0,True,True,1,bird,unicycle,right,"['feather', 'shadow']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,heron-unicycle,1,heron,unicycle,1,True,True,1,heron,unicycle,left,['circle'],4,3,5,4.0,3.0,5.0,4.0
x-ai/grok-4.5,heron-unicycle,1,heron,unicycle,2,True,True,1,heron,unicycle,ambiguous,['shadow'],4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,otter-bicycle,1,otter,bicycle,0,True,True,1,beaver,bicycle,right,['ground'],4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,otter-bicycle,1,otter,bicycle,1,True,True,1,beaver,bicycle,right,"['beret', 'circle']",3,3,3,3.0,3.0,3.0,3.0
x-ai/grok-4.5,otter-bicycle,1,otter,bicycle,2,True,True,1,squirrel,bicycle,right,['ground'],3,4,4,3.0,4.0,4.0,3.6666666666666665
x-ai/grok-4.5,otter-boat,1,otter,boat,0,True,True,1,otter,boat,ambiguous,['water'],2,5,2,2.0,5.0,2.0,3.0
x-ai/grok-4.5,otter-boat,1,otter,boat,1,True,True,1,otter,boat,ambiguous,['water'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,otter-boat,1,otter,boat,2,True,True,1,otter,sailboat,ambiguous,"['sun', 'water', 'fish']",3,5,5,3.0,5.0,5.0,4.333333333333333
x-ai/grok-4.5,otter-plane,1,otter,plane,0,True,True,1,beaver,airplane,right,"['cloud', 'sky']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,otter-plane,1,otter,plane,1,True,True,1,bear,airplane,right,"['cloud', 'sky']",3,3,5,3.0,3.0,5.0,3.6666666666666665
x-ai/grok-4.5,otter-plane,1,otter,plane,2,True,True,1,bear,airplane,ambiguous,"['cloud', 'scarf']",3,5,5,3.0,5.0,5.0,4.333333333333333
x-ai/grok-4.5,otter-scooter,1,otter,scooter,0,True,True,1,beaver,scooter,right,[],3,5,3,3.0,5.0,3.0,3.6666666666666665
x-ai/grok-4.5,otter-scooter,1,otter,scooter,1,True,True,1,beaver,scooter,left,"['circle', 'line']",4,4,4,4.0,4.0,4.0,4.0
x-ai/grok-4.5,otter-scooter,1,otter,scooter,2,True,True,1,otter,scooter,left,['shadow'],3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,otter-skateboard,1,otter,skateboard,0,True,True,1,beaver,skateboard,right,['motion line'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,otter-skateboard,1,otter,skateboard,1,True,True,1,otter,skateboard,right,[],3,5,2,3.0,5.0,2.0,3.3333333333333335
x-ai/grok-4.5,otter-skateboard,1,otter,skateboard,2,True,True,1,bear,skateboard,ambiguous,['shadow'],2,5,4,2.0,5.0,4.0,3.6666666666666665
x-ai/grok-4.5,otter-unicycle,1,otter,unicycle,0,True,True,1,squirrel,unicycle,ambiguous,['circle'],2,4,3,2.0,4.0,3.0,3.0
x-ai/grok-4.5,otter-unicycle,1,otter,unicycle,1,True,True,1,monkey,unicycle,ambiguous,['circle'],2,5,3,2.0,5.0,3.0,3.3333333333333335
x-ai/grok-4.5,otter-unicycle,1,otter,unicycle,2,True,True,1,monkey,unicycle,ambiguous,['circle'],3,4,4,3.0,4.0,4.0,3.6666666666666665
x-ai/grok-4.5,pelican-bicycle,0,pelican,bicycle,0,True,True,2,pelican,bicycle,right,"['cloud', 'sky', 'grass']",4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,pelican-bicycle,0,pelican,bicycle,1,True,True,1,goose,bicycle,right,"['ground', 'sky']",4,4,3,4.0,4.0,3.0,3.6666666666666665
x-ai/grok-4.5,pelican-bicycle,0,pelican,bicycle,2,True,True,1,pelican,bicycle,right,['ground'],4,3,4,4.0,3.0,4.0,3.6666666666666665
x-ai/grok-4.5,pelican-boat,1,pelican,boat,0,True,True,1,pelican,sailboat,right,"['fish', 'mast', 'sail', 'flag', 'water']",3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,pelican-boat,1,pelican,boat,1,True,True,1,pelican,boat,right,"['water', 'sail']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-boat,1,pelican,boat,2,True,True,1,pelican,boat,right,"['sun', 'water', 'sail']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-plane,1,pelican,plane,0,True,True,1,pelican,airplane,right,"['cloud', 'sky']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,pelican-plane,1,pelican,plane,1,True,True,1,pelican,airplane,right,"['cloud', 'sky', 'runway']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-plane,1,pelican,plane,2,True,True,1,pelican,plane,right,"['cloud', 'sky', 'ground']",4,4,4,4.0,4.0,4.0,4.0
x-ai/grok-4.5,pelican-scooter,1,pelican,scooter,0,True,True,1,goose,scooter,right,"['circle', 'motion line']",3,5,3,3.0,5.0,3.0,3.6666666666666665
x-ai/grok-4.5,pelican-scooter,1,pelican,scooter,1,True,True,1,duck,scooter,right,"['basket', 'ground', 'sky', 'motion line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,pelican-scooter,1,pelican,scooter,2,True,True,1,stork,scooter,right,"['ground', 'motion line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,pelican-skateboard,1,pelican,skateboard,0,True,True,1,pelican,skateboard,right,"['sky', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-skateboard,1,pelican,skateboard,1,True,True,1,pelican,skateboard,right,"['ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-skateboard,1,pelican,skateboard,2,True,True,1,bird,skateboard,right,['line'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,pelican-unicycle,1,pelican,unicycle,0,True,True,1,stork,unicycle,right,['ground'],4,3,5,4.0,3.0,5.0,4.0
x-ai/grok-4.5,pelican-unicycle,1,pelican,unicycle,1,True,True,1,bird,unicycle,right,[],3,3,3,3.0,3.0,3.0,3.0
x-ai/grok-4.5,pelican-unicycle,1,pelican,unicycle,2,True,True,1,stork,unicycle,right,['ground'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-bicycle,1,raccoon,bicycle,0,True,True,1,lemur,bicycle,right,['ground'],4,2,3,4.0,2.0,3.0,3.0
x-ai/grok-4.5,raccoon-bicycle,1,raccoon,bicycle,1,True,True,1,raccoon,bicycle,right,['shadow'],4,3,3,4.0,3.0,3.0,3.3333333333333335
x-ai/grok-4.5,raccoon-bicycle,1,raccoon,bicycle,2,True,True,1,raccoon,bicycle,ambiguous,"['ground', 'circle']",4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,raccoon-boat,1,raccoon,boat,0,True,True,1,raccoon,sailboat,ambiguous,"['water', 'sky', 'mast', 'sail']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,raccoon-boat,1,raccoon,boat,1,True,True,1,raccoon,sailboat,ambiguous,"['cloud', 'water', 'sail', 'mast', 'flag']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-boat,1,raccoon,boat,2,True,True,1,raccoon,sailboat,ambiguous,"['hat', 'sail', 'mast', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-plane,1,raccoon,plane,0,True,True,1,raccoon,airplane,ambiguous,"['cloud', 'scarf', 'glasses']",3,3,5,3.0,3.0,5.0,3.6666666666666665
x-ai/grok-4.5,raccoon-plane,1,raccoon,plane,1,True,True,1,raccoon,airplane,ambiguous,"['cloud', 'scarf']",5,4,5,5.0,4.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-plane,1,raccoon,plane,2,True,True,1,lemur,airplane,ambiguous,"['cloud', 'sky']",4,4,5,4.0,4.0,5.0,4.333333333333333
x-ai/grok-4.5,raccoon-scooter,1,raccoon,scooter,0,True,True,1,raccoon,scooter,ambiguous,['shadow'],4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-scooter,1,raccoon,scooter,1,True,True,1,raccoon,scooter,ambiguous,"['sky', 'grass', 'motion line']",4,4,3,4.0,4.0,3.0,3.6666666666666665
x-ai/grok-4.5,raccoon-scooter,1,raccoon,scooter,2,True,True,1,raccoon,scooter,ambiguous,['ground'],4,5,4,4.0,5.0,4.0,4.333333333333333
x-ai/grok-4.5,raccoon-skateboard,1,raccoon,skateboard,0,True,True,1,raccoon,skateboard,ambiguous,"['sky', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
x-ai/grok-4.5,raccoon-skateboard,1,raccoon,skateboard,1,True,True,1,raccoon,skateboard,ambiguous,"['sky', 'ground', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,raccoon-skateboard,1,raccoon,skateboard,2,True,True,1,raccoon,skateboard,ambiguous,"['sky', 'ground']",3,5,2,3.0,5.0,2.0,3.3333333333333335
x-ai/grok-4.5,raccoon-unicycle,1,raccoon,unicycle,0,True,True,1,raccoon,unicycle,ambiguous,[],4,3,2,4.0,3.0,2.0,3.0
x-ai/grok-4.5,raccoon-unicycle,1,raccoon,unicycle,1,True,True,1,lemur,unicycle,ambiguous,[],5,4,3,5.0,4.0,3.0,4.0
x-ai/grok-4.5,raccoon-unicycle,1,raccoon,unicycle,2,True,True,1,lemur,unicycle,ambiguous,['shadow'],5,3,3,5.0,3.0,3.0,3.6666666666666665
x-ai/grok-4.5,whale-bicycle,1,whale,bicycle,0,True,True,1,whale,bicycle,right,['spout'],5,3,3,5.0,3.0,3.0,3.6666666666666665
x-ai/grok-4.5,whale-bicycle,1,whale,bicycle,1,True,True,1,whale,bicycle,right,"['sky', 'ground']",5,2,3,5.0,2.0,3.0,3.3333333333333335
x-ai/grok-4.5,whale-bicycle,1,whale,bicycle,2,True,True,1,whale,bicycle,right,['spout'],5,3,2,5.0,3.0,2.0,3.3333333333333335
x-ai/grok-4.5,whale-boat,1,whale,boat,0,True,True,1,whale,boat,right,"['sun', 'water', 'sky', 'sail']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,whale-boat,1,whale,boat,1,True,True,1,whale,boat,right,"['flag', 'water', 'sky', 'spout']",3,5,4,3.0,5.0,4.0,4.0
x-ai/grok-4.5,whale-boat,1,whale,boat,2,True,True,1,whale,boat,right,"['water', 'sky', 'flag', 'mast', 'sail', 'bubble']",5,5,4,5.0,5.0,4.0,4.666666666666667
x-ai/grok-4.5,whale-plane,1,whale,plane,0,True,True,1,whale,airplane,left,"['cloud', 'sky', 'ground']",5,3,5,5.0,3.0,5.0,4.333333333333333
x-ai/grok-4.5,whale-plane,1,whale,plane,1,True,True,1,whale,plane,right,"['cloud', 'text']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,whale-plane,1,whale,plane,2,True,True,1,whale,airplane,right,"['cloud', 'sky']",3,4,2,3.0,4.0,2.0,3.0
x-ai/grok-4.5,whale-scooter,1,whale,scooter,0,True,True,1,whale,scooter,right,"['spout', 'motion line']",3,5,3,3.0,5.0,3.0,3.6666666666666665
x-ai/grok-4.5,whale-scooter,1,whale,scooter,1,True,True,1,whale,scooter,right,"['bubble', 'road', 'line']",4,5,3,4.0,5.0,3.0,4.0
x-ai/grok-4.5,whale-scooter,1,whale,scooter,2,True,True,1,whale,scooter,right,['circle'],5,5,3,5.0,5.0,3.0,4.333333333333333
x-ai/grok-4.5,whale-skateboard,1,whale,skateboard,0,True,True,1,whale,skateboard,right,"['spout', 'motion line']",5,5,5,5.0,5.0,5.0,5.0
x-ai/grok-4.5,whale-skateboard,1,whale,skateboard,1,True,True,1,whale,skateboard,right,"['spout', 'motion line']",5,5,2,5.0,5.0,2.0,4.0
x-ai/grok-4.5,whale-skateboard,1,whale,skateboard,2,True,True,1,whale,skateboard,right,"['spout', 'motion line']",5,5,2,5.0,5.0,2.0,4.0
x-ai/grok-4.5,whale-unicycle,1,whale,unicycle,0,True,True,1,whale,unicycle,right,"['spout', 'shadow']",5,3,3,5.0,3.0,3.0,3.6666666666666665
x-ai/grok-4.5,whale-unicycle,1,whale,unicycle,1,True,True,1,whale,unicycle,right,"['circle', 'spout', 'saddle']",5,4,4,5.0,4.0,4.0,4.333333333333333
x-ai/grok-4.5,whale-unicycle,1,whale,unicycle,2,True,True,1,whale,unicycle,right,['water'],5,4,4,5.0,4.0,4.0,4.333333333333333
z-ai/glm-5.2,antelope-bicycle,1,antelope,bicycle,0,True,True,1,antelope,bicycle,right,"['sun', 'cape', 'mountain']",5,4,4,5.0,4.0,4.0,4.333333333333333
z-ai/glm-5.2,antelope-bicycle,1,antelope,bicycle,1,True,True,1,gazelle,bicycle,right,"['sun', 'dune', 'ground']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,antelope-bicycle,1,antelope,bicycle,2,True,True,1,antelope,bicycle,right,"['sun', 'ground', 'motion line']",4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,antelope-boat,1,antelope,boat,0,True,True,1,antelope,boat,right,"['sun', 'bird', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,antelope-boat,1,antelope,boat,1,True,True,1,oryx,sailboat,right,"['sun', 'cloud', 'water', 'horizon']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,antelope-boat,1,antelope,boat,2,True,True,1,antelope,sailboat,right,"['sun', 'water', 'sky', 'bird']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,antelope-plane,1,antelope,plane,0,True,True,1,antelope,airplane,right,"['sun', 'cloud', 'cape', 'goggle']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,antelope-plane,1,antelope,plane,1,True,True,1,antelope,,left,"['sun', 'grass']",5,1,1,5.0,1.0,1.0,2.3333333333333335
z-ai/glm-5.2,antelope-plane,1,antelope,plane,2,True,True,1,oryx,,right,"['tree', 'sun', 'ground']",5,1,1,5.0,1.0,1.0,2.3333333333333335
z-ai/glm-5.2,antelope-scooter,1,antelope,scooter,0,True,True,1,antelope,scooter,right,"['sun', 'mountain', 'road', 'ribbon', 'speed line']",3,5,3,3.0,5.0,3.0,3.6666666666666665
z-ai/glm-5.2,antelope-scooter,1,antelope,scooter,1,True,True,1,deer,scooter,left,"['sun', 'scarf', 'ground', 'sky']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,antelope-scooter,1,antelope,scooter,2,True,True,1,antelope,scooter,right,['sun'],5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,antelope-skateboard,1,antelope,skateboard,0,True,True,1,okapi,skateboard,right,"['sun', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,antelope-skateboard,1,antelope,skateboard,1,True,True,1,ibex,skateboard,right,"['sun', 'hill', 'ground', 'line']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,antelope-skateboard,1,antelope,skateboard,2,True,True,1,gazelle,treadmill,right,"['line', 'ground']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,antelope-unicycle,1,antelope,unicycle,0,True,True,1,gazelle,unicycle,right,['background'],3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,antelope-unicycle,1,antelope,unicycle,1,True,True,1,deer,unicycle,right,"['sun', 'ground']",4,4,2,4.0,4.0,2.0,3.3333333333333335
z-ai/glm-5.2,antelope-unicycle,1,antelope,unicycle,2,True,True,1,oryx,unicycle,right,"['circle', 'bow tie']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,cat-bicycle,1,cat,bicycle,0,True,True,1,cat,bicycle,right,"['sun', 'cloud', 'road', 'grass']",5,3,3,5.0,3.0,3.0,3.6666666666666665
z-ai/glm-5.2,cat-bicycle,1,cat,bicycle,1,True,True,1,cat,bicycle,right,"['cape', 'ground', 'sky', 'line']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,cat-bicycle,1,cat,bicycle,2,True,True,1,cat,bicycle,right,"['sun', 'basket', 'scarf', 'ground']",4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,cat-boat,1,cat,boat,0,True,True,1,cat,boat,ambiguous,"['cloud', 'bird', 'sun', 'water', 'horizon']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,cat-boat,1,cat,boat,1,True,True,1,cat,sailboat,right,"['sun', 'cloud', 'water', 'sky', 'flag', 'sail']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,cat-boat,1,cat,boat,2,True,True,1,cat,sailboat,ambiguous,"['sun', 'cloud', 'water', 'flag', 'sail', 'mast']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,cat-plane,1,cat,plane,0,True,True,1,cat,airplane,ambiguous,"['sun', 'cloud']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,cat-plane,1,cat,plane,1,True,True,1,cat,airplane,ambiguous,"['sun', 'cloud', 'scarf', 'goggle']",5,3,5,5.0,3.0,5.0,4.333333333333333
